prot,lig,score
4cfl_protein,4cfl,0.29799107
1b58_protein,1b58,0.8386949
3pz2_protein,3pz2,0.6106965
2vqj_protein,2vqj,0.77072537
3wqh_protein,3wqh,0.53867716
3kw9_protein,3kw9,0.76951826
4hxq_protein,4hxq,0.0
6ht8_protein,6ht8,0.9639469
1p1o_protein,1p1o,0.9461905
4myd_protein,4myd,0.206399
2f6z_protein,2f6z,0.72308105
3kpv_protein,3kpv,0.6439394
5usz_protein,5usz,0.7065073
3udk_protein,3udk,0.93116635
5a6i_protein,5a6i,0.6322076
4y4v_protein,4y4v,0.0
4unr_protein,4unr,0.00017373177
4bdj_protein,4bdj,0.47107765
3kmx_protein,3kmx,0.66211295
6e9a_protein,6e9a,0.7390065
3c6w_protein,3c6w,0.4633431
2a5s_protein,2a5s,0.91024095
3zvt_protein,3zvt,0.4441794
3srv_protein,3srv,0.9697581
4lm3_protein,4lm3,0.81086385
3sl1_protein,3sl1,0.0
3sha_protein,3sha,0.7830189
1jut_protein,1jut,0.66876656
5i80_protein,5i80,0.24656594
3f07_protein,3f07,0.08627451
1k6c_protein,1k6c,0.6569129
3be9_protein,3be9,0.34044617
4pyn_protein,4pyn,0.91867816
5mra_protein,5mra,0.0
4bdg_protein,4bdg,0.3424408
2iok_protein,2iok,0.12507626
4l7o_protein,4l7o,0.89848995
5ya5_protein,5ya5,0.8571923
1pbq_protein,1pbq,0.5036
1m5e_protein,1m5e,0.9935121
2np9_protein,2np9,0.0
5yie_protein,5yie,0.18760958
2c8y_protein,2c8y,0.77840906
1yhs_protein,1yhs,0.7731049
4cpx_protein,4cpx,0.53092784
4cmo_protein,4cmo,0.8136238
4r6v_protein,4r6v,0.594956
2igy_protein,2igy,0.099292256
6cnk_protein,6cnk,0.9117647
3v2w_protein,3v2w,0.0
5hn7_protein,5hn7,0.5236862
5ufs_protein,5ufs,0.9283591
5osk_protein,5osk,0.878192
6f9r_protein,6f9r,0.6828047
3ewu_protein,3ewu,0.9708609
4oyi_protein,4oyi,1.0
3mxd_protein,3mxd,0.78492194
1bnu_protein,1bnu,0.9155
4ryc_protein,4ryc,0.8180516
3ppm_protein,3ppm,0.58656573
4gv8_protein,4gv8,0.64264876
1nmk_protein,1nmk,0.492126
1tng_protein,1tng,0.851227
5wf3_protein,5wf3,0.46483287
1so2_protein,1so2,0.17946059
4py2_protein,4py2,0.8760997
5m2v_protein,5m2v,0.7265861
2cng_protein,2cng,0.8236812
2a8g_protein,2a8g,0.56659544
4ura_protein,4ura,0.87053573
5fso_protein,5fso,0.011620603
4zga_protein,4zga,0.92350745
5oje_protein,5oje,0.9304245
4azf_protein,4azf,0.18942134
2gcd_protein,2gcd,0.23035364
1ryf_protein,1ryf,0.87552893
4x6i_protein,4x6i,0.4724384
4dvf_protein,4dvf,0.5588608
2gss_protein,2gss,0.24466193
1fcx_protein,1fcx,0.9336907
5eto_protein,5eto,0.54571575
2g5t_protein,2g5t,0.8270393
2wl4_protein,2wl4,0.0
3wc7_protein,3wc7,0.6938664
1g2l_protein,1g2l,0.08120393
4abd_protein,4abd,0.9683841
4hy9_protein,4hy9,0.0
4ayx_protein,4ayx,0.84713376
4e6q_protein,4e6q,0.32045454
5nyh_protein,5nyh,0.69779
3r6g_protein,3r6g,0.79683375
5ktu_protein,5ktu,0.43652174
4cpy_protein,4cpy,0.91346157
3wtk_protein,3wtk,0.5157767
2wtd_protein,2wtd,0.80398554
3vi7_protein,3vi7,0.058272395
3dx3_protein,3dx3,1.0
2i4u_protein,2i4u,0.6575914
6czi_protein,6czi,0.09948979
4wku_protein,4wku,0.9141274
5kr8_protein,5kr8,0.8103282
5nvc_protein,5nvc,0.82309186
1q6j_protein,1q6j,0.87867296
4og3_protein,4og3,0.86819595
5er2_protein,5er2,0.4488838
6ekn_protein,6ekn,0.733185
5d9l_protein,5d9l,0.26528385
6fau_protein,6fau,0.39311242
5wyz_protein,5wyz,0.0
3suf_protein,3suf,0.74418604
5hk1_protein,5hk1,0.35750508
1ggn_protein,1ggn,0.0
4iid_protein,4iid,0.0
1xur_protein,1xur,0.84938526
4h3c_protein,4h3c,0.04663086
3k8c_protein,3k8c,0.92379385
1xt8_protein,1xt8,0.79765195
3pp1_protein,3pp1,0.77069163
6fmc_protein,6fmc,0.2825983
5hg7_protein,5hg7,0.87881804
6hjk_protein,6hjk,0.5467811
4qw6_protein,4qw6,0.5624106
3ps1_protein,3ps1,0.9603699
1qxk_protein,1qxk,0.71443087
1eef_protein,1eef,0.56841713
4ipf_protein,4ipf,0.2606534
1a5g_protein,1a5g,0.15632388
5eni_protein,5eni,0.9209486
5f39_protein,5f39,0.8941685
4msc_protein,4msc,0.92546064
4azt_protein,4azt,0.0
1kz8_protein,1kz8,0.0
2ohp_protein,2ohp,0.26171243
2uym_protein,2uym,0.24725969
2wor_protein,2wor,0.3554217
5j7b_protein,5j7b,0.98253274
3byu_protein,3byu,0.7410648
4g17_protein,4g17,0.6322931
3zmi_protein,3zmi,0.9696223
2n0w_protein,2n0w,0.66056573
5eko_protein,5eko,0.8615471
4lmn_protein,4lmn,0.8791811
6ftn_protein,6ftn,0.6396028
2fvd_protein,2fvd,0.6666667
4tpk_protein,4tpk,0.0
4oex_protein,4oex,0.86169356
3oyq_protein,3oyq,0.8373563
4gvc_protein,4gvc,0.22402598
4zla_protein,4zla,0.8941327
2pvw_protein,2pvw,0.9092179
5tx3_protein,5tx3,0.3697519
1g4j_protein,1g4j,0.8181342
4g19_protein,4g19,0.3209817
1ik4_protein,1ik4,1.0
1rri_protein,1rri,0.00023809524
5i13_protein,5i13,0.07340116
3u7m_protein,3u7m,0.76004595
3e7a_protein,3e7a,0.37699682
4e5f_protein,4e5f,0.39885056
3prz_protein,3prz,0.8769497
6eln_protein,6eln,0.9060559
5ehw_protein,5ehw,0.7231884
4k5z_protein,4k5z,0.62597656
6afd_protein,6afd,0.95714283
1sz0_protein,1sz0,0.9617117
2oa0_protein,2oa0,0.6464422
6duh_protein,6duh,0.5164407
5ety_protein,5ety,0.5934389
5dpa_protein,5dpa,0.77436197
4re4_protein,4re4,0.99592394
3kgp_protein,3kgp,0.8517647
5vds_protein,5vds,0.5114183
4elf_protein,4elf,0.5269111
2q1j_protein,2q1j,0.7215164
3wf6_protein,3wf6,0.8464715
3n0h_protein,3n0h,0.578125
3eql_protein,3eql,0.41994268
1uxa_protein,1uxa,0.91168094
2h2j_protein,2h2j,0.612895
5dp5_protein,5dp5,0.49912357
4yp8_protein,4yp8,0.6147917
5tiu_protein,5tiu,0.3572165
3mww_protein,3mww,0.9160517
1bm7_protein,1bm7,0.6143579
3rkz_protein,3rkz,0.8819613
2upj_protein,2upj,0.5053232
5wic_protein,5wic,0.09411765
3c39_protein,3c39,0.0
5al3_protein,5al3,0.8764045
4fll_protein,4fll,0.7879291
2viy_protein,2viy,0.6435729
5cap_protein,5cap,0.67906976
1yly_protein,1yly,0.4667367
2y2p_protein,2y2p,0.8374363
4zzy_protein,4zzy,0.976087
5ml2_protein,5ml2,0.13467208
3v0l_protein,3v0l,0.5484375
3vfq_protein,3vfq,0.0
3b65_protein,3b65,0.82847536
3smq_protein,3smq,0.931445
6f9g_protein,6f9g,0.88142294
3nyn_protein,3nyn,0.5566976
4qpd_protein,4qpd,0.0
2qpu_protein,2qpu,0.0
4pv0_protein,4pv0,0.04893722
4mwr_protein,4mwr,0.8648545
4nh9_protein,4nh9,0.858681
5fog_protein,5fog,0.0
5yas_protein,5yas,0.2492378
4gv1_protein,4gv1,0.74113274
3kc1_protein,3kc1,0.9590909
3u4w_protein,3u4w,0.51814187
4r7m_protein,4r7m,0.7906732
6enm_protein,6enm,0.83914727
6dxl_protein,6dxl,0.5288967
4dds_protein,4dds,0.9392523
4o24_protein,4o24,0.0
3fck_protein,3fck,0.387
4w55_protein,4w55,0.7743421
2xk6_protein,2xk6,0.75037205
4hwb_protein,4hwb,0.0
2v88_protein,2v88,0.022683859
3ns7_protein,3ns7,0.3885899
2xfi_protein,2xfi,0.0
3l5e_protein,3l5e,0.7615819
1ktt_protein,1ktt,0.18137956
1pro_protein,1pro,0.49282452
5hdz_protein,5hdz,0.7453505
4k8o_protein,4k8o,0.7271812
6b30_protein,6b30,0.82100594
5bmm_protein,5bmm,0.766129
4bqt_protein,4bqt,0.9868421
4g2f_protein,4g2f,0.3382353
4j81_protein,4j81,0.22316219
5jur_protein,5jur,0.0
4xx9_protein,4xx9,0.0005015045
3gww_protein,3gww,0.07785088
3rl8_protein,3rl8,0.49799466
3iu8_protein,3iu8,0.55088496
5vsb_protein,5vsb,0.0
1msm_protein,1msm,0.82969
3s72_protein,3s72,1.0
4x6m_protein,4x6m,0.81658876
3way_protein,3way,0.7344262
4glw_protein,4glw,0.0
4whq_protein,4whq,1.0
4ezq_protein,4ezq,0.5466221
1xp9_protein,1xp9,0.92594594
6eq2_protein,6eq2,0.73136246
4x7n_protein,4x7n,0.9791484
4idv_protein,4idv,0.9337871
6gop_protein,6gop,0.50406504
4ztm_protein,4ztm,0.7579872
5nho_protein,5nho,0.86025643
6cho_protein,6cho,0.18231842
2ccb_protein,2ccb,0.46393442
3mvj_protein,3mvj,0.96579474
3d7b_protein,3d7b,0.9832905
4alw_protein,4alw,0.19035389
1wbt_protein,1wbt,0.9719602
1gx4_protein,1gx4,0.91437006
1o44_protein,1o44,0.92634475
4zzd_protein,4zzd,0.0
3ow4_protein,3ow4,0.62115383
4j03_protein,4j03,0.10002752
6eab_protein,6eab,0.9400218
2vl8_protein,2vl8,0.80809593
3e0p_protein,3e0p,0.33267114
1t31_protein,1t31,0.17838354
6cbg_protein,6cbg,0.075042516
3lqj_protein,3lqj,0.0
2o4l_protein,2o4l,0.6706118
5m0d_protein,5m0d,0.48375753
3tiy_protein,3tiy,0.35933048
2c8w_protein,2c8w,0.3698941
3upk_protein,3upk,0.0
1oyn_protein,1oyn,0.9867126
3e63_protein,3e63,1.0
4hlf_protein,4hlf,0.9982419
5lz4_protein,5lz4,0.97141707
3g6m_protein,3g6m,0.12056451
5xmu_protein,5xmu,0.86670613
5uis_protein,5uis,0.36910862
1oir_protein,1oir,0.62656903
5y20_protein,5y20,0.33054036
5xs8_protein,5xs8,0.85234064
5wa9_protein,5wa9,0.933162
4j79_protein,4j79,0.41354045
4mk8_protein,4mk8,0.97129035
2xxt_protein,2xxt,0.9676907
6c7r_protein,6c7r,0.6856846
2cne_protein,2cne,0.7666496
1flm_protein,1flm,0.00016995241
2iku_protein,2iku,0.83686924
4xg7_protein,4xg7,0.6957196
4o2f_protein,4o2f,0.034637015
4p0a_protein,4p0a,0.804
4de1_protein,4de1,0.94637096
2veu_protein,2veu,0.688349
3g2h_protein,3g2h,0.95166165
5k0b_protein,5k0b,0.8817427
4dld_protein,4dld,0.0
1ms0_protein,1ms0,0.0
5ct1_protein,5ct1,0.3646035
1nox_protein,1nox,0.1422731
4cae_protein,4cae,0.9305863
4ojq_protein,4ojq,0.85311574
5ow1_protein,5ow1,0.18238214
5cuq_protein,5cuq,0.0
2vh0_protein,2vh0,0.76149684
5hip_protein,5hip,0.0
5qan_protein,5qan,0.57620615
2i5f_protein,2i5f,nan
6m9d_protein,6m9d,0.76811594
6do3_protein,6do3,0.30643564
3rxe_protein,3rxe,1.0
6b5a_protein,6b5a,0.52453274
4uy1_protein,4uy1,0.0
5eq0_protein,5eq0,0.6358586
1tft_protein,1tft,0.72644925
1akq_protein,1akq,0.95604914
3pxf_protein,3pxf,0.0045454544
2nt7_protein,2nt7,0.8108821
5w6e_protein,5w6e,0.78731346
4kio_protein,4kio,0.44517103
4bqw_protein,4bqw,0.6720986
1b9j_protein,1b9j,0.82969886
5kcb_protein,5kcb,0.42400235
4gih_protein,4gih,0.7652077
4u0d_protein,4u0d,0.0
3pxe_protein,3pxe,0.50995916
1ikt_protein,1ikt,0.16719078
5t36_protein,5t36,0.20290323
4u44_protein,4u44,0.8802326
6bib_protein,6bib,0.77462476
4dgb_protein,4dgb,0.6461187
4k77_protein,4k77,0.7809847
4hct_protein,4hct,0.838806
4msk_protein,4msk,0.89464283
4qfr_protein,4qfr,0.0011933175
4oak_protein,4oak,0.0
2b8l_protein,2b8l,0.0
4qxj_protein,4qxj,0.51809764
5l7g_protein,5l7g,0.7677725
4h4e_protein,4h4e,0.8163866
5exw_protein,5exw,0.75104517
4qsx_protein,4qsx,0.9778157
2w47_protein,2w47,0.1120178
2i80_protein,2i80,0.020545693
4b7q_protein,4b7q,0.88530326
2vtl_protein,2vtl,0.9771205
2cbj_protein,2cbj,0.8770073
1tjp_protein,1tjp,0.8022788
2d1x_protein,2d1x,0.0
1u9w_protein,1u9w,0.7086438
5y5u_protein,5y5u,0.78468037
4eor_protein,4eor,0.91488653
4tz2_protein,4tz2,0.18181819
6cwf_protein,6cwf,0.00049067714
6dif_protein,6dif,0.5555556
3p9l_protein,3p9l,0.07445868
1m0q_protein,1m0q,0.9351285
4alv_protein,4alv,0.7070802
2pe1_protein,2pe1,0.23558216
3oy8_protein,3oy8,0.42439517
2p93_protein,2p93,0.7277778
5yls_protein,5yls,0.7443182
5i4o_protein,5i4o,0.7297836
1v1j_protein,1v1j,0.9775574
6aol_protein,6aol,0.33068183
4u5s_protein,4u5s,0.449295
4c4f_protein,4c4f,0.7762951
2ada_protein,2ada,0.9897152
3nht_protein,3nht,0.6626437
4b5t_protein,4b5t,0.16764133
3qt6_protein,3qt6,0.9023256
4kp5_protein,4kp5,0.70238096
2r23_protein,2r23,0.6896285
4azi_protein,4azi,0.7885338
1mxu_protein,1mxu,0.99454546
1p2g_protein,1p2g,0.0
5moo_protein,5moo,1.0
4q81_protein,4q81,0.8485294
1uyk_protein,1uyk,0.86620295
3lpg_protein,3lpg,0.9308432
5hfu_protein,5hfu,0.52785647
5cf5_protein,5cf5,0.93858635
1yc5_protein,1yc5,0.0
4mma_protein,4mma,0.06301775
4dk8_protein,4dk8,0.111035794
2aqb_protein,2aqb,0.9123656
2i6a_protein,2i6a,0.32557532
1o2n_protein,1o2n,0.91543627
6eku_protein,6eku,0.0
3ued_protein,3ued,0.8205706
4an3_protein,4an3,0.8118719
4qiy_protein,4qiy,0.3096013
3uvl_protein,3uvl,0.5027972
3qaa_protein,3qaa,0.5791542
5iza_protein,5iza,0.5721983
1ndy_protein,1ndy,0.946932
4giu_protein,4giu,0.31391585
2a4z_protein,2a4z,0.26765046
5kva_protein,5kva,0.79529876
6ckr_protein,6ckr,0.870283
5li3_protein,5li3,0.71229404
5xmp_protein,5xmp,0.7983549
4bc5_protein,4bc5,0.0
3wz7_protein,3wz7,0.4276
3ow6_protein,3ow6,0.24166666
3t19_protein,3t19,0.7388124
5uch_protein,5uch,0.8779621
3f70_protein,3f70,0.0
5aut_protein,5aut,0.0012350036
1vj9_protein,1vj9,0.34889033
1icj_protein,1icj,0.011938702
5tg7_protein,5tg7,0.14866506
3th9_protein,3th9,0.68
3r2f_protein,3r2f,0.53456914
5n20_protein,5n20,0.38536036
3u5j_protein,3u5j,0.9962039
3i28_protein,3i28,0.45187792
6dh5_protein,6dh5,0.61633843
3s7b_protein,3s7b,0.25307643
4riv_protein,4riv,0.8474265
2adu_protein,2adu,0.55
4ai5_protein,4ai5,0.6470238
4ie3_protein,4ie3,0.81195843
6mdq_protein,6mdq,0.0
4djr_protein,4djr,0.7377787
5usy_protein,5usy,0.7408759
4jss_protein,4jss,0.73590225
3kmy_protein,3kmy,0.67373735
4yv0_protein,4yv0,0.0
1czl_protein,1czl,0.85349023
1czr_protein,1czr,0.8495223
3lmk_protein,3lmk,0.0
4i0f_protein,4i0f,0.6857143
5mnh_protein,5mnh,1.0
5wbq_protein,5wbq,0.0
4tmk_protein,4tmk,0.6919476
1ie9_protein,1ie9,0.89093566
3pr0_protein,3pr0,0.69111776
3uig_protein,3uig,0.65934753
2qk8_protein,2qk8,0.741954
5apr_protein,5apr,0.42864174
5aiv_protein,5aiv,0.6741803
1c5p_protein,1c5p,1.0
4xsy_protein,4xsy,0.8025027
2pqj_protein,2pqj,0.5936842
5jid_protein,5jid,0.7313536
5x73_protein,5x73,0.9479742
4ddk_protein,4ddk,0.90460527
1nxy_protein,1nxy,0.0124260355
1gu1_protein,1gu1,0.96781117
3o8p_protein,3o8p,0.8863636
3wtn_protein,3wtn,0.7329365
5c5h_protein,5c5h,0.0
1h79_protein,1h79,0.0
3mpt_protein,3mpt,0.6312665
5h0g_protein,5h0g,0.83298755
5eq1_protein,5eq1,0.4967033
5e8z_protein,5e8z,0.15503472
3k05_protein,3k05,0.5793461
3nuj_protein,3nuj,0.9003006
5zkc_protein,5zkc,0.9697987
4rao_protein,4rao,0.76783264
4yab_protein,4yab,0.29049677
2fmb_protein,2fmb,0.4294435
4bi7_protein,4bi7,0.92291665
3aza_protein,3aza,0.0
5e2v_protein,5e2v,0.06497313
4hy1_protein,4hy1,0.80949366
4knn_protein,4knn,0.7544803
3i5r_protein,3i5r,0.0013241526
4hge_protein,4hge,0.7075702
2ow3_protein,2ow3,0.36707523
2c1b_protein,2c1b,0.7399777
4xir_protein,4xir,0.92846715
2isw_protein,2isw,0.88190186
1fd7_protein,1fd7,0.58133435
4agc_protein,4agc,0.59545046
3fv7_protein,3fv7,0.755618
1inh_protein,1inh,0.80537635
2nmb_protein,2nmb,0.0
2weo_protein,2weo,0.7075
2cmf_protein,2cmf,0.7270751
1ke8_protein,1ke8,0.80731225
3hyg_protein,3hyg,0.88375604
3kr4_protein,3kr4,0.90971106
3wkb_protein,3wkb,0.25377834
4rcd_protein,4rcd,0.98918575
2xii_protein,2xii,0.64228886
1sh9_protein,1sh9,0.49329558
5n1x_protein,5n1x,0.58801496
5svk_protein,5svk,0.7356667
6cj1_protein,6cj1,0.74474055
1k21_protein,1k21,0.7043605
1uz8_protein,1uz8,0.23273416
3zm4_protein,3zm4,0.8159091
3c1x_protein,3c1x,0.7664745
5osy_protein,5osy,0.0
4dq2_protein,4dq2,0.42838156
4ufj_protein,4ufj,0.9910714
5enh_protein,5enh,0.43233082
5hng_protein,5hng,0.7383829
2wxo_protein,2wxo,0.6525157
4j0a_protein,4j0a,0.94656134
3f17_protein,3f17,0.7705696
1x8s_protein,1x8s,0.26722392
6lpr_protein,6lpr,0.75371623
1tpw_protein,1tpw,0.9903101
4y2t_protein,4y2t,0.08135331
3zim_protein,3zim,0.6152648
5jq7_protein,5jq7,0.0
5o8t_protein,5o8t,0.76953125
5w84_protein,5w84,0.28089887
4xg8_protein,4xg8,0.6661111
2x8i_protein,2x8i,0.32132056
5v4q_protein,5v4q,0.0
1n95_protein,1n95,0.30204216
3ckb_protein,3ckb,0.0
4cpu_protein,4cpu,0.81921333
5lm4_protein,5lm4,0.87139606
3lzb_protein,3lzb,0.2661339
2yke_protein,2yke,0.8314057
4no8_protein,4no8,0.82254803
3thd_protein,3thd,0.0
2ph6_protein,2ph6,0.7034483
5wdj_protein,5wdj,0.19378428
2y54_protein,2y54,0.7376894
5jas_protein,5jas,0.996732
1flr_protein,1flr,0.0
1dif_protein,1dif,0.53215384
1cs4_protein,1cs4,0.42282957
4urv_protein,4urv,0.4161932
1ngw_protein,1ngw,0.095987655
4iku_protein,4iku,0.88958704
3b5j_protein,3b5j,0.8920922
3oku_protein,3oku,0.4377224
1e2k_protein,1e2k,0.969554
3sz1_protein,3sz1,0.20126091
1qpl_protein,1qpl,0.45058945
2wtw_protein,2wtw,0.8301361
5fbn_protein,5fbn,0.21182771
3psl_protein,3psl,0.8716488
5auu_protein,5auu,0.9391172
4p5d_protein,4p5d,0.7197907
1upk_protein,1upk,0.0
2r6w_protein,2r6w,0.94626695
2agv_protein,2agv,0.0
3wzu_protein,3wzu,0.25745526
3up2_protein,3up2,0.7734375
4xaq_protein,4xaq,0.9944238
4gqr_protein,4gqr,0.0
3d1x_protein,3d1x,0.5627899
4qyy_protein,4qyy,0.11827957
3d6p_protein,3d6p,0.9800995
2e99_protein,2e99,0.765778
3b2t_protein,3b2t,0.0
4acc_protein,4acc,0.62271166
4u93_protein,4u93,0.18543543
5g61_protein,5g61,0.08927635
4z0u_protein,4z0u,0.0
5qay_protein,5qay,0.6950867
5cbs_protein,5cbs,0.057270512
2v5a_protein,2v5a,0.92375886
2lya_protein,2lya,0.05736715
5e2w_protein,5e2w,0.055114638
3bgl_protein,3bgl,0.7852564
5vsd_protein,5vsd,0.93264073
4n70_protein,4n70,0.91677177
5a3u_protein,5a3u,0.09232845
1pxj_protein,1pxj,0.47093022
4bbe_protein,4bbe,0.83625954
1d6v_protein,1d6v,0.22834373
5cbm_protein,5cbm,0.7393075
2ow1_protein,2ow1,0.79249126
5mng_protein,5mng,1.0
3aau_protein,3aau,0.54628736
5t18_protein,5t18,0.025774444
2oc9_protein,2oc9,0.84076434
1tt1_protein,1tt1,0.963843
5n69_protein,5n69,0.071264744
4azg_protein,4azg,0.7768817
4bfz_protein,4bfz,0.77858883
4xnv_protein,4xnv,0.0
1yye_protein,1yye,0.75303644
5hg5_protein,5hg5,0.4627809
5csx_protein,5csx,0.66187215
4luz_protein,4luz,0.6366279
4o6e_protein,4o6e,0.5902857
1n1g_protein,1n1g,0.61195654
5qcm_protein,5qcm,0.80479455
4g8n_protein,4g8n,0.4346039
5kam_protein,5kam,0.4135659
6fmk_protein,6fmk,0.7624831
1trd_protein,1trd,0.8659794
1wqv_protein,1wqv,0.69389355
2ycr_protein,2ycr,0.786643
2r2l_protein,2r2l,0.39014778
4l34_protein,4l34,0.9678663
4zsg_protein,4zsg,0.98299634
2igv_protein,2igv,0.9553292
1o34_protein,1o34,0.9672131
1gar_protein,1gar,0.07426047
3c2r_protein,3c2r,0.97029704
8gpb_protein,8gpb,0.53741777
1bcj_protein,1bcj,0.59074074
4hzm_protein,4hzm,0.9580793
6fnq_protein,6fnq,0.8540773
2vwm_protein,2vwm,0.7248187
4bci_protein,4bci,0.9146884
6byk_protein,6byk,0.22996058
2ynd_protein,2ynd,0.5458595
5a5r_protein,5a5r,0.42485207
1kc7_protein,1kc7,0.0
1bn3_protein,1bn3,0.8442308
3gi4_protein,3gi4,0.6333073
5a5o_protein,5a5o,0.59892637
1h60_protein,1h60,0.9158004
1w7g_protein,1w7g,0.4502912
4xcb_protein,4xcb,0.016306793
6en6_protein,6en6,0.8119076
4htx_protein,4htx,0.90315855
4uvx_protein,4uvx,1.0
4rt1_protein,4rt1,0.03253212
4wmy_protein,4wmy,0.0
3sk2_protein,3sk2,0.16061828
5ap3_protein,5ap3,0.8210818
4ty6_protein,4ty6,0.8790036
5o1s_protein,5o1s,0.0
5mpn_protein,5mpn,0.6860236
2l7u_protein,2l7u,0.0
1rhq_protein,1rhq,0.0
2jg0_protein,2jg0,0.2503285
4crb_protein,4crb,0.9263006
2uup_protein,2uup,0.74408674
1w22_protein,1w22,0.0
5ulp_protein,5ulp,0.85733694
5l7k_protein,5l7k,0.430913
4anv_protein,4anv,0.6572948
6gn1_protein,6gn1,0.30495495
4pnq_protein,4pnq,1.0
1ru1_protein,1ru1,0.8789425
1bwn_protein,1bwn,0.90395683
3lle_protein,3lle,0.23649365
1xnx_protein,1xnx,0.42079207
2jkt_protein,2jkt,0.0
4rux_protein,4rux,0.0
5htl_protein,5htl,0.0017241379
5ful_protein,5ful,0.65478337
5nu5_protein,5nu5,0.9476103
4uyh_protein,4uyh,0.86793286
3ow3_protein,3ow3,0.6275168
4pnn_protein,4pnn,0.98283756
2erz_protein,2erz,0.4924581
4ngt_protein,4ngt,0.6923564
4zgk_protein,4zgk,0.8902321
4kpz_protein,4kpz,0.0
5afk_protein,5afk,0.0
3igp_protein,3igp,0.55
5q1c_protein,5q1c,0.79684556
4bam_protein,4bam,0.73616505
4jlg_protein,4jlg,0.0
3ppp_protein,3ppp,0.5852941
6fkz_protein,6fkz,0.10647773
3qrk_protein,3qrk,0.1522903
6fiv_protein,6fiv,0.6437927
2pqc_protein,2pqc,0.8584672
3l58_protein,3l58,0.6166902
3mz3_protein,3mz3,0.0
2qqs_protein,2qqs,0.00064571673
4y6m_protein,4y6m,0.31532314
3r0w_protein,3r0w,0.17027141
3kmc_protein,3kmc,0.7744361
2uz9_protein,2uz9,0.0
2xaq_protein,2xaq,0.46725622
6b33_protein,6b33,0.46893245
4og7_protein,4og7,0.86565095
5voj_protein,5voj,0.789942
1w14_protein,1w14,0.6665025
5ugg_protein,5ugg,0.6824519
4nrm_protein,4nrm,0.7763158
6h1u_protein,6h1u,0.99055415
4ykj_protein,4ykj,0.7550725
3qvu_protein,3qvu,0.96907216
3le6_protein,3le6,0.22700892
1usi_protein,1usi,0.5218703
2i7c_protein,2i7c,0.50070226
5iql_protein,5iql,0.14893283
4esi_protein,4esi,0.7785235
5m5d_protein,5m5d,0.9465265
3f7u_protein,3f7u,0.83013296
5orw_protein,5orw,0.5625
5mtx_protein,5mtx,0.84976304
2xj1_protein,2xj1,0.94233686
6eog_protein,6eog,0.9381933
3kvx_protein,3kvx,0.11012627
5alp_protein,5alp,0.27816594
4wag_protein,4wag,0.59556454
5kau_protein,5kau,0.35518292
4rrr_protein,4rrr,0.82910055
4yc8_protein,4yc8,0.71153843
3jpv_protein,3jpv,0.32622334
3shj_protein,3shj,0.2217484
3atl_protein,3atl,1.0
1l6m_protein,1l6m,0.9521028
5f3z_protein,5f3z,0.86847824
5epy_protein,5epy,0.7156824
3pdq_protein,3pdq,0.7491909
4c1w_protein,4c1w,0.0
3mtd_protein,3mtd,0.0
1gyy_protein,1gyy,0.6915584
5ew9_protein,5ew9,0.27831653
3ftw_protein,3ftw,0.8884181
1lf9_protein,1lf9,0.0
4pnu_protein,4pnu,0.7876712
4gfo_protein,4gfo,0.93990386
5uci_protein,5uci,0.810307
5yfz_protein,5yfz,0.90208614
6ekq_protein,6ekq,0.68624496
2q8g_protein,2q8g,0.46776503
5hfc_protein,5hfc,0.58011585
2iwx_protein,2iwx,0.8623252
4qz5_protein,4qz5,0.52254266
4jck_protein,4jck,0.69473684
1pf7_protein,1pf7,0.88467264
2b2v_protein,2b2v,0.062315635
4bcn_protein,4bcn,0.6085294
1qj7_protein,1qj7,0.82100296
5nat_protein,5nat,0.8847716
4ai8_protein,4ai8,0.8969298
5qb2_protein,5qb2,0.56997085
3t01_protein,3t01,0.0
2vfk_protein,2vfk,0.0
1bdq_protein,1bdq,0.83409506
5uk8_protein,5uk8,0.7213068
1x76_protein,1x76,0.9742583
3inf_protein,3inf,0.8155444
5y13_protein,5y13,0.8439626
5ha9_protein,5ha9,0.35584885
5zaf_protein,5zaf,0.91140604
4dwb_protein,4dwb,0.8247191
1br5_protein,1br5,0.5612777
3nii_protein,3nii,0.8185255
3d7k_protein,3d7k,0.7157103
4yb5_protein,4yb5,0.33578947
4iif_protein,4iif,0.0
3c56_protein,3c56,0.83272594
5hka_protein,5hka,0.7564034
4hxs_protein,4hxs,0.4796326
4raq_protein,4raq,0.8427247
4f6w_protein,4f6w,0.42479572
2x2i_protein,2x2i,0.11583952
4i71_protein,4i71,0.9436796
4aof_protein,4aof,0.93822557
2bve_protein,2bve,0.58232325
3mkf_protein,3mkf,0.88606197
1gvu_protein,1gvu,0.5069281
4rj4_protein,4rj4,0.72411764
6hke_protein,6hke,0.4357022
3bv3_protein,3bv3,0.2773345
3ldq_protein,3ldq,0.8947173
1gx0_protein,1gx0,0.7830189
5tbj_protein,5tbj,0.7875527
5auz_protein,5auz,0.82402235
5mm9_protein,5mm9,0.47566372
5n8j_protein,5n8j,0.20707625
3sv2_protein,3sv2,0.8909575
4e5i_protein,4e5i,0.811674
4lko_protein,4lko,0.8646907
4ok3_protein,4ok3,0.8506261
2qrq_protein,2qrq,0.98515624
5nwb_protein,5nwb,0.9097222
3njq_protein,3njq,0.48792884
1pw6_protein,1pw6,0.60995626
4d2d_protein,4d2d,0.37127483
